% # columns="iteration, evaluation, sigma, beta, void,  sigvec==sigma_vec.scaling factors from diagonal decoding", seed=509090, Thu Apr 13 22:30:27 2023, <python>{}</python>
1 8 0.8920149018701647 1 0 1.0 0.004999950000249999 1.0 1.0 1.0
2 16 0.8629207855591828 1 0 1.0 0.004999950000249999 1.0 1.0 1.0
3 24 1.0004256792780482 1 0 1.0 0.003985953042841986 1.0 1.0 1.0
4 32 1.0083531961178975 1 0 1.0 0.003985953042841986 1.0 1.0 1.0
5 40 1.0031171814453839 1 0 1.0 0.003985953042841986 1.0 1.0 1.0
6 48 1.1404354686028078 1 0 1.0 0.0034017805564986944 1.0 1.0 1.0
7 56 1.2378155972957667 1 0 1.0 0.0028912968774869596 1.0 1.0 1.0
8 64 1.241751877326298 1 0 1.0 0.0028912968774869596 1.0 1.0 1.0
9 72 1.1472046011770483 1 0 1.0 0.0028912968774869596 1.0 1.0 1.0
10 80 1.0241826681787864 1 0 1.0 0.0028912968774869596 1.0 1.0 1.0
11 88 0.9532363021743983 1 0 1.0 0.0028912968774869596 1.0 1.0 1.0
12 96 0.8522098667508855 1 0 1.0 0.0028912968774869596 1.0 1.0 1.0
